-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1,-1,-1,-1
-1,2,0,2,0,2,0,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
-1,2,43,2,43,1,43,17,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1
-1,2,2,43,43,43,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,1,2,43,2,-1,17,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,2,2,43,-1,-1,0,-1,2,2,43,-1,-1,-1,-1,17,17,43,-1,-1,1,-1,29,29,43,-1,-1,-1,-1
-1,2,1,2,43,0,0,0,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,-1
-1,2,2,-1,-1,1,2,-1,12,13,14,43,12,14,1,12,13,14,43,12,14,-1,12,13,14,43,12,14,-1,-1
-1,2,-1,-1,-1,-1,-1,-1,24,25,40,13,39,40,13,39,25,40,13,39,40,13,39,25,40,13,39,26,-1,-1
-1,-1,-1,-1,2,-1,1,-1,36,42,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,41,38,-1,-1
-1,-1,-1,1,-1,-1,-1,-1,2,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1
-1,-1,-1,-1,-1,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,-1,1,-1,-1
-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
